run_id,product_id,material_type,engine,time_of_day_label,temperature_label,repetition_id,trap_flag,output_path,status,started_at,completed_at,model,prompt_tokens,completion_tokens,total_tokens,finish_reason
cae0a0b870039187e9609aca595e4e66abf83134,smartphone_mid,spec_document_facts_only.j2,openai,afternoon,1.0,2,False,outputs/cae0a0b870039187e9609aca595e4e66abf83134.txt,completed,,,,0,0,0,
958b15b9a3b83923885f63c93df5fc32e07220e0,smartphone_mid,spec_document_facts_only.j2,google,afternoon,1.0,2,False,outputs/958b15b9a3b83923885f63c93df5fc32e07220e0.txt,completed,,,,0,0,0,
dd6fea5dfbd6dc037f8d1e7f0bc5ef29c3ea8f15,smartphone_mid,spec_document_facts_only.j2,mistral,afternoon,1.0,2,False,outputs/dd6fea5dfbd6dc037f8d1e7f0bc5ef29c3ea8f15.txt,completed,,,,0,0,0,
d8632512807a16e1b30bd86b6f857cc825f63fb9,smartphone_mid,spec_document_facts_only.j2,openai,afternoon,1.0,3,False,outputs/d8632512807a16e1b30bd86b6f857cc825f63fb9.txt,completed,,,,0,0,0,
95e2ae1bf4a9fc40a92a2de9a14c5cfbbfccf194,smartphone_mid,spec_document_facts_only.j2,google,afternoon,1.0,3,False,outputs/95e2ae1bf4a9fc40a92a2de9a14c5cfbbfccf194.txt,completed,,,,0,0,0,
7f1aa183d6934ac61de782847ed65d96ac693151,smartphone_mid,spec_document_facts_only.j2,mistral,afternoon,1.0,3,False,outputs/7f1aa183d6934ac61de782847ed65d96ac693151.txt,completed,,,,0,0,0,
b9f6486cfeeb6d1cceebaa16c528590bcddaa7dd,smartphone_mid,spec_document_facts_only.j2,openai,evening,0.2,1,False,outputs/b9f6486cfeeb6d1cceebaa16c528590bcddaa7dd.txt,completed,,,,0,0,0,
03306dde4eeed31bc93dbafee5c7a2b06a798c5b,smartphone_mid,spec_document_facts_only.j2,google,evening,0.2,1,False,outputs/03306dde4eeed31bc93dbafee5c7a2b06a798c5b.txt,completed,,,,0,0,0,
a723b04c402cd0e5cf5a63ef8e3f2a95ce09629d,smartphone_mid,spec_document_facts_only.j2,mistral,evening,0.2,1,False,outputs/a723b04c402cd0e5cf5a63ef8e3f2a95ce09629d.txt,completed,,,,0,0,0,
94b5d9ee3f08f31620ff458a37afb4c93e8c943e,smartphone_mid,spec_document_facts_only.j2,openai,evening,0.2,2,False,outputs/94b5d9ee3f08f31620ff458a37afb4c93e8c943e.txt,completed,,,,0,0,0,
01c1836f0d1ca68b95d47e19f7e4209b8ea5b6c3,smartphone_mid,spec_document_facts_only.j2,google,evening,0.2,2,False,outputs/01c1836f0d1ca68b95d47e19f7e4209b8ea5b6c3.txt,completed,,,,0,0,0,
d67425d955d22cfe9c8b9605ed1b51ba3b747656,smartphone_mid,spec_document_facts_only.j2,mistral,evening,0.2,2,False,outputs/d67425d955d22cfe9c8b9605ed1b51ba3b747656.txt,completed,,,,0,0,0,
66a04b5e5effa3eefe6727f0430623fb33a25ffc,smartphone_mid,spec_document_facts_only.j2,openai,evening,0.2,3,False,outputs/66a04b5e5effa3eefe6727f0430623fb33a25ffc.txt,completed,,,,0,0,0,
362468f32b0b6acc1c9688badf40aab5bf10e736,smartphone_mid,spec_document_facts_only.j2,google,evening,0.2,3,False,outputs/362468f32b0b6acc1c9688badf40aab5bf10e736.txt,completed,,,,0,0,0,
fab55d8f9ef4fc81703ea562b242f4287e88a010,smartphone_mid,spec_document_facts_only.j2,mistral,evening,0.2,3,False,outputs/fab55d8f9ef4fc81703ea562b242f4287e88a010.txt,completed,,,,0,0,0,
f2e9172508a5dc3f2beb20508d636aed1be038cc,smartphone_mid,spec_document_facts_only.j2,openai,evening,0.6,1,False,outputs/f2e9172508a5dc3f2beb20508d636aed1be038cc.txt,completed,,,,0,0,0,
a526e26e43f8d9a94eb9745cffa86ac75373516e,smartphone_mid,spec_document_facts_only.j2,google,evening,0.6,1,False,outputs/a526e26e43f8d9a94eb9745cffa86ac75373516e.txt,completed,,,,0,0,0,
9667695e8fcae9088e4e2290e9bc93fe0e29f8eb,smartphone_mid,spec_document_facts_only.j2,mistral,evening,0.6,1,False,outputs/9667695e8fcae9088e4e2290e9bc93fe0e29f8eb.txt,completed,,,,0,0,0,
3d3c1e87c8ddb32910a6176a1e183e0b33f2c27f,smartphone_mid,spec_document_facts_only.j2,openai,evening,0.6,2,False,outputs/3d3c1e87c8ddb32910a6176a1e183e0b33f2c27f.txt,completed,,,,0,0,0,
f4f75a33e374f98013f54c583f7ece81236898cc,smartphone_mid,spec_document_facts_only.j2,google,evening,0.6,2,False,outputs/f4f75a33e374f98013f54c583f7ece81236898cc.txt,completed,,,,0,0,0,
ef36d248ab74b9ffce8be2001ba543f2f21c915e,smartphone_mid,spec_document_facts_only.j2,mistral,evening,0.6,2,False,outputs/ef36d248ab74b9ffce8be2001ba543f2f21c915e.txt,completed,,,,0,0,0,
e899c2cdcdd3f50db6a56919cfe6bc496737dd44,smartphone_mid,spec_document_facts_only.j2,openai,evening,0.6,3,False,outputs/e899c2cdcdd3f50db6a56919cfe6bc496737dd44.txt,completed,,,,0,0,0,
6514f32cf14f28ecd3e672701b23da13777c6228,smartphone_mid,spec_document_facts_only.j2,google,evening,0.6,3,False,outputs/6514f32cf14f28ecd3e672701b23da13777c6228.txt,completed,,,,0,0,0,
806cce37479fd9465d49312185b0ee2eff49064d,smartphone_mid,spec_document_facts_only.j2,mistral,evening,0.6,3,False,outputs/806cce37479fd9465d49312185b0ee2eff49064d.txt,completed,,,,0,0,0,
104ad85174a0ac480729cf4119acf5488c5f1c77,smartphone_mid,spec_document_facts_only.j2,openai,evening,1.0,1,False,outputs/104ad85174a0ac480729cf4119acf5488c5f1c77.txt,completed,,,,0,0,0,
41421cd1a8fab81522f35d3d42c18830bbfe1179,smartphone_mid,spec_document_facts_only.j2,google,evening,1.0,1,False,outputs/41421cd1a8fab81522f35d3d42c18830bbfe1179.txt,completed,,,,0,0,0,
3f1abc5e6993cebc648d49f9ee19eee887e404b4,smartphone_mid,spec_document_facts_only.j2,mistral,evening,1.0,1,False,outputs/3f1abc5e6993cebc648d49f9ee19eee887e404b4.txt,completed,,,,0,0,0,
5918cdf87ecb44cf8e43da502e19306029e3c06e,smartphone_mid,spec_document_facts_only.j2,openai,evening,1.0,2,False,outputs/5918cdf87ecb44cf8e43da502e19306029e3c06e.txt,completed,,,,0,0,0,
682ddca2893ec3f961383a4e94f3420c8711093a,smartphone_mid,spec_document_facts_only.j2,google,evening,1.0,2,False,outputs/682ddca2893ec3f961383a4e94f3420c8711093a.txt,completed,,,,0,0,0,
fd50965e4ede66a366da22d4c279385b241d16f7,smartphone_mid,spec_document_facts_only.j2,mistral,evening,1.0,2,False,outputs/fd50965e4ede66a366da22d4c279385b241d16f7.txt,completed,,,,0,0,0,
e569ad381cb92490d1a56c647cf799f0c12f3a44,smartphone_mid,spec_document_facts_only.j2,openai,evening,1.0,3,False,outputs/e569ad381cb92490d1a56c647cf799f0c12f3a44.txt,completed,,,,0,0,0,
4fe9871b6cc81c84954fd848fc569ad72f786e91,smartphone_mid,spec_document_facts_only.j2,google,evening,1.0,3,False,outputs/4fe9871b6cc81c84954fd848fc569ad72f786e91.txt,completed,,,,0,0,0,
8b9ca60d35844c4176c264808d335bab9630a7bb,smartphone_mid,spec_document_facts_only.j2,mistral,evening,1.0,3,False,outputs/8b9ca60d35844c4176c264808d335bab9630a7bb.txt,completed,,,,0,0,0,
203740d4ed1d60d224ea685a571076be64e6580f,smartphone_mid,blog_post_promo.j2,openai,morning,0.2,1,False,outputs/203740d4ed1d60d224ea685a571076be64e6580f.txt,completed,,,,0,0,0,
00d5f6c1a1bf88160a7ee37af2013cf5022f33a8,smartphone_mid,blog_post_promo.j2,google,morning,0.2,1,False,outputs/00d5f6c1a1bf88160a7ee37af2013cf5022f33a8.txt,completed,,,,0,0,0,
2e1d5ccfb4c67dc834e40c7dc0c3e0e61aab0079,smartphone_mid,blog_post_promo.j2,mistral,morning,0.2,1,False,outputs/2e1d5ccfb4c67dc834e40c7dc0c3e0e61aab0079.txt,completed,,,,0,0,0,
458f356d48b2ee68bf3423f92f32fc1e391ff444,smartphone_mid,blog_post_promo.j2,openai,morning,0.2,2,False,outputs/458f356d48b2ee68bf3423f92f32fc1e391ff444.txt,completed,,,,0,0,0,
1ae3008c88d457570c8695d10b1625ab1f57bc51,smartphone_mid,blog_post_promo.j2,google,morning,0.2,2,False,outputs/1ae3008c88d457570c8695d10b1625ab1f57bc51.txt,completed,,,,0,0,0,
7ee6a8433af11ac95d3962d7f69345df41c3d10c,smartphone_mid,blog_post_promo.j2,mistral,morning,0.2,2,False,outputs/7ee6a8433af11ac95d3962d7f69345df41c3d10c.txt,completed,,,,0,0,0,
e831ee52910ccb91ecbdafdd987733ac63bf91d0,smartphone_mid,blog_post_promo.j2,openai,morning,0.2,3,False,outputs/e831ee52910ccb91ecbdafdd987733ac63bf91d0.txt,completed,,,,0,0,0,
29667fc3a3a6a96e4bd1434bdf64f085a51d13b9,smartphone_mid,blog_post_promo.j2,google,morning,0.2,3,False,outputs/29667fc3a3a6a96e4bd1434bdf64f085a51d13b9.txt,completed,,,,0,0,0,
b0a1d625eb9404f83a1c1971a14686f5090a85f3,smartphone_mid,blog_post_promo.j2,mistral,morning,0.2,3,False,outputs/b0a1d625eb9404f83a1c1971a14686f5090a85f3.txt,completed,,,,0,0,0,
79835690f9634197d835eb2fc94c63713fb50152,smartphone_mid,blog_post_promo.j2,openai,morning,0.6,1,False,outputs/79835690f9634197d835eb2fc94c63713fb50152.txt,completed,,,,0,0,0,
d254d7a598458ae6393d1b25fec01a0e2f17f4ad,smartphone_mid,blog_post_promo.j2,google,morning,0.6,1,False,outputs/d254d7a598458ae6393d1b25fec01a0e2f17f4ad.txt,completed,,,,0,0,0,
8960c5de635a729f5cd22164320245effaebfc20,smartphone_mid,blog_post_promo.j2,mistral,morning,0.6,1,False,outputs/8960c5de635a729f5cd22164320245effaebfc20.txt,completed,,,,0,0,0,
30a6e96be3d27675ba59981ecafb58f8bb8a4cbf,smartphone_mid,blog_post_promo.j2,openai,morning,0.6,2,False,outputs/30a6e96be3d27675ba59981ecafb58f8bb8a4cbf.txt,completed,,,,0,0,0,
b26417f300e7ee24de014726ace642a60d3696f0,smartphone_mid,blog_post_promo.j2,google,morning,0.6,2,False,outputs/b26417f300e7ee24de014726ace642a60d3696f0.txt,completed,,,,0,0,0,
011cd3da301ab19930e7b303db67e7dbb11269a9,smartphone_mid,blog_post_promo.j2,mistral,morning,0.6,2,False,outputs/011cd3da301ab19930e7b303db67e7dbb11269a9.txt,completed,,,,0,0,0,
779cb5715b9cfd10e32b762dfe2ddd57c3b4b57b,smartphone_mid,blog_post_promo.j2,openai,morning,0.6,3,False,outputs/779cb5715b9cfd10e32b762dfe2ddd57c3b4b57b.txt,completed,,,,0,0,0,
04e3b088de558180863ca5de634e87a4459acd48,smartphone_mid,blog_post_promo.j2,google,morning,0.6,3,False,outputs/04e3b088de558180863ca5de634e87a4459acd48.txt,completed,,,,0,0,0,
595f427612779efcde359dab410e7ab5de64c544,smartphone_mid,blog_post_promo.j2,mistral,morning,0.6,3,False,outputs/595f427612779efcde359dab410e7ab5de64c544.txt,completed,,,,0,0,0,
9b6042d38b7d595ca4b1670d20ba2a669a8f79ba,smartphone_mid,blog_post_promo.j2,openai,morning,1.0,1,False,outputs/9b6042d38b7d595ca4b1670d20ba2a669a8f79ba.txt,completed,,,,0,0,0,
8c914872dd1b2ba3b78b7e60b1b3b2a1ad407be9,smartphone_mid,blog_post_promo.j2,google,morning,1.0,1,False,outputs/8c914872dd1b2ba3b78b7e60b1b3b2a1ad407be9.txt,completed,,,,0,0,0,
e5d3f47e243a99e1ef5c83142a415269bdbde5eb,smartphone_mid,blog_post_promo.j2,mistral,morning,1.0,1,False,outputs/e5d3f47e243a99e1ef5c83142a415269bdbde5eb.txt,completed,,,,0,0,0,
37319ab7cb3f788851593b0744579307c644be10,smartphone_mid,blog_post_promo.j2,openai,morning,1.0,2,False,outputs/37319ab7cb3f788851593b0744579307c644be10.txt,completed,,,,0,0,0,
e8a4bf2551ee2358037113dba2c9699d9bfb322f,smartphone_mid,blog_post_promo.j2,google,morning,1.0,2,False,outputs/e8a4bf2551ee2358037113dba2c9699d9bfb322f.txt,completed,,,,0,0,0,
e9c44331ddcc5bce99614b39c242d2843af9fcf2,smartphone_mid,blog_post_promo.j2,mistral,morning,1.0,2,False,outputs/e9c44331ddcc5bce99614b39c242d2843af9fcf2.txt,completed,,,,0,0,0,
fde0ac58c4bb6147b9dbffe2f77cf3564e2d1226,smartphone_mid,blog_post_promo.j2,openai,morning,1.0,3,False,outputs/fde0ac58c4bb6147b9dbffe2f77cf3564e2d1226.txt,completed,,,,0,0,0,
548ce2f249eb2f33402c954864f2f7be8791df35,smartphone_mid,blog_post_promo.j2,google,morning,1.0,3,False,outputs/548ce2f249eb2f33402c954864f2f7be8791df35.txt,completed,,,,0,0,0,
b58295c195ab86a41ba227a83cdd6ce650b0e818,smartphone_mid,blog_post_promo.j2,mistral,morning,1.0,3,False,outputs/b58295c195ab86a41ba227a83cdd6ce650b0e818.txt,completed,,,,0,0,0,
0b2aba839639747b0dd4ecc65ee01126f8b5f5e4,smartphone_mid,blog_post_promo.j2,openai,afternoon,0.2,1,False,outputs/0b2aba839639747b0dd4ecc65ee01126f8b5f5e4.txt,completed,,,,0,0,0,
ae31e559c76415d12cdfd43246e06162f6618bb2,smartphone_mid,blog_post_promo.j2,google,afternoon,0.2,1,False,outputs/ae31e559c76415d12cdfd43246e06162f6618bb2.txt,completed,,,,0,0,0,
bfef92eb639bb26b83ffee920b7c198f29ec7820,smartphone_mid,blog_post_promo.j2,mistral,afternoon,0.2,1,False,outputs/bfef92eb639bb26b83ffee920b7c198f29ec7820.txt,completed,,,,0,0,0,
0780db8cfcc74d49e93d0802102f76c1b067b72d,smartphone_mid,blog_post_promo.j2,openai,afternoon,0.2,2,False,outputs/0780db8cfcc74d49e93d0802102f76c1b067b72d.txt,completed,,,,0,0,0,
dfccaf0a3c4123cfe23d16fa9568514a973671d4,smartphone_mid,blog_post_promo.j2,google,afternoon,0.2,2,False,outputs/dfccaf0a3c4123cfe23d16fa9568514a973671d4.txt,completed,,,,0,0,0,
51731d9b09df8b7dee26afd818407a9a25c6edae,smartphone_mid,blog_post_promo.j2,mistral,afternoon,0.2,2,False,outputs/51731d9b09df8b7dee26afd818407a9a25c6edae.txt,completed,,,,0,0,0,
d343b0865703b7f239bf2ef270064eb9d4c37e41,smartphone_mid,blog_post_promo.j2,openai,afternoon,0.2,3,False,outputs/d343b0865703b7f239bf2ef270064eb9d4c37e41.txt,completed,,,,0,0,0,
42c2b0619ac5b19000b8b5429a505c4fae979896,smartphone_mid,blog_post_promo.j2,google,afternoon,0.2,3,False,outputs/42c2b0619ac5b19000b8b5429a505c4fae979896.txt,completed,,,,0,0,0,
e319e1624b56107e501d0fd3ccb93c2881b190e0,smartphone_mid,blog_post_promo.j2,mistral,afternoon,0.2,3,False,outputs/e319e1624b56107e501d0fd3ccb93c2881b190e0.txt,completed,,,,0,0,0,
9b9b375de7045a2c142ea4e8e5b40f16a16c9490,smartphone_mid,blog_post_promo.j2,openai,afternoon,0.6,1,False,outputs/9b9b375de7045a2c142ea4e8e5b40f16a16c9490.txt,completed,,,,0,0,0,
46a48cd986601b46908c35984371d0ef635cc20c,smartphone_mid,blog_post_promo.j2,google,afternoon,0.6,1,False,outputs/46a48cd986601b46908c35984371d0ef635cc20c.txt,completed,,,,0,0,0,
2524a7502754de1d542c9e8a9f3b6cb5a0c2e778,smartphone_mid,blog_post_promo.j2,mistral,afternoon,0.6,1,False,outputs/2524a7502754de1d542c9e8a9f3b6cb5a0c2e778.txt,completed,,,,0,0,0,
9820fe4d2bc68c5764ed3964a165a9dfd2cf7bf5,smartphone_mid,blog_post_promo.j2,openai,afternoon,0.6,2,False,outputs/9820fe4d2bc68c5764ed3964a165a9dfd2cf7bf5.txt,completed,,,,0,0,0,
7fc70343170cc324d3d8e859e63c3d4675e1349c,smartphone_mid,blog_post_promo.j2,google,afternoon,0.6,2,False,outputs/7fc70343170cc324d3d8e859e63c3d4675e1349c.txt,completed,,,,0,0,0,
f01c5d9da5f94c5767b9c4616afbf32c10f659d9,smartphone_mid,blog_post_promo.j2,mistral,afternoon,0.6,2,False,outputs/f01c5d9da5f94c5767b9c4616afbf32c10f659d9.txt,completed,,,,0,0,0,
6efc91cc1d011244895775068a54d06e98348c66,smartphone_mid,blog_post_promo.j2,openai,afternoon,0.6,3,False,outputs/6efc91cc1d011244895775068a54d06e98348c66.txt,completed,,,,0,0,0,
2563e564cbe6efdd3c3db1d0b268a773c332104d,smartphone_mid,blog_post_promo.j2,google,afternoon,0.6,3,False,outputs/2563e564cbe6efdd3c3db1d0b268a773c332104d.txt,completed,,,,0,0,0,
baa1c7fa59db446f0b19d3994d6cf383d1e7abbd,smartphone_mid,blog_post_promo.j2,mistral,afternoon,0.6,3,False,outputs/baa1c7fa59db446f0b19d3994d6cf383d1e7abbd.txt,completed,,,,0,0,0,
69622c962e019726c7ae9254d28f085d3f204923,smartphone_mid,blog_post_promo.j2,openai,afternoon,1.0,1,False,outputs/69622c962e019726c7ae9254d28f085d3f204923.txt,completed,,,,0,0,0,
67040d2f3636761e9457d1660f29d0b0245edfd1,smartphone_mid,blog_post_promo.j2,google,afternoon,1.0,1,False,outputs/67040d2f3636761e9457d1660f29d0b0245edfd1.txt,completed,,,,0,0,0,
3a6c6487bb9a14520fd6764b0c6e793e6b5fc18b,smartphone_mid,blog_post_promo.j2,mistral,afternoon,1.0,1,False,outputs/3a6c6487bb9a14520fd6764b0c6e793e6b5fc18b.txt,completed,,,,0,0,0,
4b36c7668afc9011eedb5d399bb0d4b5fb4d5bf6,smartphone_mid,blog_post_promo.j2,openai,afternoon,1.0,2,False,outputs/4b36c7668afc9011eedb5d399bb0d4b5fb4d5bf6.txt,completed,,,,0,0,0,
afc341d739b81b91fda49b53f00f30af4160bf07,smartphone_mid,blog_post_promo.j2,google,afternoon,1.0,2,False,outputs/afc341d739b81b91fda49b53f00f30af4160bf07.txt,completed,,,,0,0,0,
1594aa2cc554ad754310c10c380b9cfe3d84b32c,smartphone_mid,blog_post_promo.j2,mistral,afternoon,1.0,2,False,outputs/1594aa2cc554ad754310c10c380b9cfe3d84b32c.txt,completed,,,,0,0,0,
fdd5e128ba7504fc48ce7143ce1ad3710f05f5b8,smartphone_mid,blog_post_promo.j2,openai,afternoon,1.0,3,False,outputs/fdd5e128ba7504fc48ce7143ce1ad3710f05f5b8.txt,completed,,,,0,0,0,
26b8be4042b889679d745252f5c76ffdf99cf8c2,smartphone_mid,blog_post_promo.j2,google,afternoon,1.0,3,False,outputs/26b8be4042b889679d745252f5c76ffdf99cf8c2.txt,completed,,,,0,0,0,
4fab2d68653acc056521e47ca97724c5a88cdb77,smartphone_mid,blog_post_promo.j2,mistral,afternoon,1.0,3,False,outputs/4fab2d68653acc056521e47ca97724c5a88cdb77.txt,completed,,,,0,0,0,
cd3227c6a5873f50cc60a490dd166a78f9f4ce62,smartphone_mid,blog_post_promo.j2,openai,evening,0.2,1,False,outputs/cd3227c6a5873f50cc60a490dd166a78f9f4ce62.txt,completed,,,,0,0,0,
be69276a3d8a058f241ee6a97174d303b7004fbb,smartphone_mid,blog_post_promo.j2,google,evening,0.2,1,False,outputs/be69276a3d8a058f241ee6a97174d303b7004fbb.txt,completed,,,,0,0,0,
f03e2f8c548fc2e2a8c1d85fcc56774e651d42e1,smartphone_mid,blog_post_promo.j2,mistral,evening,0.2,1,False,outputs/f03e2f8c548fc2e2a8c1d85fcc56774e651d42e1.txt,completed,,,,0,0,0,
4e48e6aefc1f9ca90cf95d9fd36681c153f04c86,smartphone_mid,blog_post_promo.j2,openai,evening,0.2,2,False,outputs/4e48e6aefc1f9ca90cf95d9fd36681c153f04c86.txt,completed,,,,0,0,0,
23be858050cfcf7b113d85b7ff555167ab1a5d88,smartphone_mid,blog_post_promo.j2,google,evening,0.2,2,False,outputs/23be858050cfcf7b113d85b7ff555167ab1a5d88.txt,completed,,,,0,0,0,
1d6bd4677909969024191e1b7523c1b6dcf30918,smartphone_mid,blog_post_promo.j2,mistral,evening,0.2,2,False,outputs/1d6bd4677909969024191e1b7523c1b6dcf30918.txt,completed,,,,0,0,0,
13d416d471f4f09b6f0b5adcdc5b7a043f46b32d,smartphone_mid,blog_post_promo.j2,openai,evening,0.2,3,False,outputs/13d416d471f4f09b6f0b5adcdc5b7a043f46b32d.txt,completed,,,,0,0,0,
3ca60a40c96d9204e0ddd920791e9056800dcf2a,smartphone_mid,blog_post_promo.j2,google,evening,0.2,3,False,outputs/3ca60a40c96d9204e0ddd920791e9056800dcf2a.txt,completed,,,,0,0,0,
b42a3f779213ceeb4f2952e3c2ee0f26b8dbff70,smartphone_mid,blog_post_promo.j2,mistral,evening,0.2,3,False,outputs/b42a3f779213ceeb4f2952e3c2ee0f26b8dbff70.txt,completed,,,,0,0,0,
4762ba7b83a1c3e2a0f51791fc013f8362f757eb,smartphone_mid,blog_post_promo.j2,openai,evening,0.6,1,False,outputs/4762ba7b83a1c3e2a0f51791fc013f8362f757eb.txt,completed,,,,0,0,0,
fd3dd139c305389ac4840416ae793732a435c76b,smartphone_mid,blog_post_promo.j2,google,evening,0.6,1,False,outputs/fd3dd139c305389ac4840416ae793732a435c76b.txt,completed,,,,0,0,0,
9f40b4ce07d9ec1993f5e07b9c7334d264bcf141,smartphone_mid,blog_post_promo.j2,mistral,evening,0.6,1,False,outputs/9f40b4ce07d9ec1993f5e07b9c7334d264bcf141.txt,completed,,,,0,0,0,
23b627d6908db0aced027804ea2ec62dafdf9ab2,smartphone_mid,blog_post_promo.j2,openai,evening,0.6,2,False,outputs/23b627d6908db0aced027804ea2ec62dafdf9ab2.txt,completed,,,,0,0,0,
57744c94f119dfe581e428d32a3570dee853efba,smartphone_mid,blog_post_promo.j2,google,evening,0.6,2,False,outputs/57744c94f119dfe581e428d32a3570dee853efba.txt,completed,,,,0,0,0,
d5e22eebeef9c43383fac458029cd66420d4ba7d,smartphone_mid,blog_post_promo.j2,mistral,evening,0.6,2,False,outputs/d5e22eebeef9c43383fac458029cd66420d4ba7d.txt,completed,,,,0,0,0,
c7d17c8afb1ff633f5222b0fa04fb18f553a2e71,smartphone_mid,blog_post_promo.j2,openai,evening,0.6,3,False,outputs/c7d17c8afb1ff633f5222b0fa04fb18f553a2e71.txt,completed,,,,0,0,0,
546fafa11909e1c3b910be18fe78f0ca00d5883d,smartphone_mid,blog_post_promo.j2,google,evening,0.6,3,False,outputs/546fafa11909e1c3b910be18fe78f0ca00d5883d.txt,completed,,,,0,0,0,
43245b35f845a77dd631b7857a481ed2ef4ced2f,smartphone_mid,blog_post_promo.j2,mistral,evening,0.6,3,False,outputs/43245b35f845a77dd631b7857a481ed2ef4ced2f.txt,completed,,,,0,0,0,
01c2a5bab203506a74c54191c7892124001f4bb3,smartphone_mid,blog_post_promo.j2,openai,evening,1.0,1,False,outputs/01c2a5bab203506a74c54191c7892124001f4bb3.txt,completed,,,,0,0,0,
68ad71b8faf9b2aed255498cf6a535818be74e8e,smartphone_mid,blog_post_promo.j2,google,evening,1.0,1,False,outputs/68ad71b8faf9b2aed255498cf6a535818be74e8e.txt,completed,,,,0,0,0,
641816bf28a30d7538e4ef5c965b6fe9e112d4cd,smartphone_mid,blog_post_promo.j2,mistral,evening,1.0,1,False,outputs/641816bf28a30d7538e4ef5c965b6fe9e112d4cd.txt,completed,,,,0,0,0,
dc962382875456df21306e6930491952cf90fee1,smartphone_mid,blog_post_promo.j2,openai,evening,1.0,2,False,outputs/dc962382875456df21306e6930491952cf90fee1.txt,completed,,,,0,0,0,
0ca2509467f66f80977c48b5a35bedd36be783ca,smartphone_mid,blog_post_promo.j2,google,evening,1.0,2,False,outputs/0ca2509467f66f80977c48b5a35bedd36be783ca.txt,completed,,,,0,0,0,
c961625255a2239cf185484bcc38846ef5359885,smartphone_mid,blog_post_promo.j2,mistral,evening,1.0,2,False,outputs/c961625255a2239cf185484bcc38846ef5359885.txt,completed,,,,0,0,0,
fe40f60cba82478728295488a01885bc2750a14d,smartphone_mid,blog_post_promo.j2,openai,evening,1.0,3,False,outputs/fe40f60cba82478728295488a01885bc2750a14d.txt,completed,,,,0,0,0,
a23bcc64dfde462da35a01245903073c14b6cb37,smartphone_mid,blog_post_promo.j2,google,evening,1.0,3,False,outputs/a23bcc64dfde462da35a01245903073c14b6cb37.txt,completed,,,,0,0,0,
4c18a5d267d9d6a5af5c84d37f5721f210659a8a,smartphone_mid,blog_post_promo.j2,mistral,evening,1.0,3,False,outputs/4c18a5d267d9d6a5af5c84d37f5721f210659a8a.txt,completed,,,,0,0,0,
0c326ab6013526cabb99a77dd10e487590a6fd6f,cryptocurrency_corecoin,digital_ad.j2,openai,morning,0.2,1,False,outputs/0c326ab6013526cabb99a77dd10e487590a6fd6f.txt,completed,,,,0,0,0,
8c5b6256a52bd9ed71a13e47a45cab6b6dc3ef0b,cryptocurrency_corecoin,digital_ad.j2,google,morning,0.2,1,False,outputs/8c5b6256a52bd9ed71a13e47a45cab6b6dc3ef0b.txt,completed,,,,0,0,0,
0487cd79087f64639c5ca781f3e420883ea5bf0c,cryptocurrency_corecoin,digital_ad.j2,mistral,morning,0.2,1,False,outputs/0487cd79087f64639c5ca781f3e420883ea5bf0c.txt,completed,,,,0,0,0,
01aa517b2968f8e7f1fe1ab6470a3b53dfda65f9,cryptocurrency_corecoin,digital_ad.j2,openai,morning,0.2,2,False,outputs/01aa517b2968f8e7f1fe1ab6470a3b53dfda65f9.txt,completed,,,,0,0,0,
9927eed2e0face7a495ae5a469b10f0d8f1d6813,cryptocurrency_corecoin,digital_ad.j2,google,morning,0.2,2,False,outputs/9927eed2e0face7a495ae5a469b10f0d8f1d6813.txt,completed,,,,0,0,0,
53923b656232d2c4bbcd96a201e271096d91ab98,cryptocurrency_corecoin,digital_ad.j2,mistral,morning,0.2,2,False,outputs/53923b656232d2c4bbcd96a201e271096d91ab98.txt,completed,,,,0,0,0,
04b19059dcbe11036782faa5b26403efda515780,cryptocurrency_corecoin,digital_ad.j2,openai,morning,0.2,3,False,outputs/04b19059dcbe11036782faa5b26403efda515780.txt,completed,,,,0,0,0,
2c4a900ee3251bc3e96d49c195119aeda28acc11,cryptocurrency_corecoin,digital_ad.j2,google,morning,0.2,3,False,outputs/2c4a900ee3251bc3e96d49c195119aeda28acc11.txt,completed,,,,0,0,0,
4100cbde432d017452869f2406b8903515efd0f9,cryptocurrency_corecoin,digital_ad.j2,mistral,morning,0.2,3,False,outputs/4100cbde432d017452869f2406b8903515efd0f9.txt,completed,,,,0,0,0,
461af714f5cbf0c35e078a3b2b62f4bba0d33b67,cryptocurrency_corecoin,digital_ad.j2,openai,morning,0.6,1,False,outputs/461af714f5cbf0c35e078a3b2b62f4bba0d33b67.txt,completed,,,,0,0,0,
a65a76e6890271a0846487c9b1921e91e8e3c59c,cryptocurrency_corecoin,digital_ad.j2,google,morning,0.6,1,False,outputs/a65a76e6890271a0846487c9b1921e91e8e3c59c.txt,completed,,,,0,0,0,
9731c8bb9e82c7dd5dce821692dae3ada848aa2b,cryptocurrency_corecoin,digital_ad.j2,mistral,morning,0.6,1,False,outputs/9731c8bb9e82c7dd5dce821692dae3ada848aa2b.txt,completed,,,,0,0,0,
61375fc839fcf889e144c658d498d767acf7e5de,cryptocurrency_corecoin,digital_ad.j2,openai,morning,0.6,2,False,outputs/61375fc839fcf889e144c658d498d767acf7e5de.txt,completed,,,,0,0,0,
